Z,X,Y,W
-0.520588412855411,2.2995321376619287,-2.5367922017960525,0.022852405334663373
-0.6275875364369197,-0.05945015072704969,0.8043420135468011,-0.305738818617053
-1.034308051674399,-1.4779975165866817,0.489362718680823,-0.050518294445247414
0.2416445216767513,-2.2412016105998833,-0.9219375445975488,-0.3347734626413346
0.47113629339992935,-0.35585527543657924,-1.7956406656950217,-0.4508515780350963
2.549327952607003,0.4281150837275331,-1.1392670999248686,-0.4506030006439689
0.5795611424764774,5.326780397098425,0.3254208007120805,0.014422037288860157
-0.1420032144075213,3.288199578350572,4.785241274254327,0.3155605039931537
1.6678876111195198,1.3491587927419542,5.048231845709359,-0.37831207169476905
-0.3237917042866007,3.838884451082491,3.1375050228464314,-1.0540529640170047
-1.615658339320678,1.0299833361552895,4.216592656312203,-0.3386957124465899
-1.3168302110582415,-2.9346126642861283,3.012814376182564,0.23162130631154412
0.816775867200791,-3.9530982661726703,-1.4921260259289808,0.43993431909542613
1.498374440296732,-0.41107274600780885,-4.1495503082139225,0.01254362892783406
-0.8267050469168946,2.3246395880876034,-2.4324925160017816,-0.3843091710704142
-0.24506065119070236,-1.1510471384462124,0.5588227909527921,-0.7267769042243047
-0.22153611573080054,-1.2504784971251346,-0.8262437062164855,-0.07598495196863048
-1.2158909241041307,-0.8649093929929155,-1.5011785116773149,-0.823530697517091
-2.280737845371923,-3.160418122533711,-1.2733173000542881,-1.2012612285860633
-1.1195358752705262,-5.947264461225618,-3.1248559069339494,-0.43678681736097963
0.7777673890849254,-5.38201548862873,-7.0535139928880195,0.16327139142369648
-1.8598354065456286,-0.6815814548263687,-7.390652466030564,0.13931667578663354
0.011451291670654416,-4.4345754218150555,-3.700566089049679,-0.07300818025997974
0.8550193242972788,-2.2455150652502103,-5.546078628821952,0.27965870560596207
0.3407914080021059,0.3089452300662019,-4.922997434850255,-0.7379932767738125
1.359220600295612,0.7720442292247596,-2.269023728505753,-0.2782895937976596
0.0603859284244171,3.2080073191009757,-0.22838335803597581,-0.804385335005945
0.248787309801083,1.6291220999889706,2.5128780171457894,-0.42030574520117076
0.5112218145475347,0.9821005620254571,2.5997744649090757,-0.035535829894026455
0.0389132069014598,1.1179861165304064,1.9439419678762877,-0.44206737042629013
-0.1322286565311721,0.5652712328194381,1.916680709537295,-0.8652399931648943
-0.5039577414106104,0.23102705744459773,1.4414101000399713,-0.7899150381033788
-0.4812411238654122,-0.9721914793129308,0.5858543842568675,0.2844351990013728
-0.11761085542512094,-1.9106056534726301,-0.459611863044635,0.7635342739150058
-0.7528919172286209,-1.0535074909891147,-1.438603922156502,-0.027229172385511147
0.035576476984624864,-2.085360361947447,-1.6034799937163489,0.8618694685385093
-0.7072645299514636,-0.4866361407625715,-2.1390827658465303,0.9585271428341091
0.013985221865292462,-0.9895758769672021,-1.204675084028555,0.6954814918614773
-0.05841124385868244,-0.08393069082634774,-0.7449276687086122,0.4245053221810397
-0.04658727033933937,-0.30871940072739806,-0.21425151484349317,0.3729100695231913
-0.012319292929311235,-0.3274517785218563,-0.4390906484048256,0.09461687934457819
-1.1719715929007948,-0.5945852839604788,-0.7073120589972227,-0.49462264530417327
-0.8330367227960116,-3.363303375593018,-1.4860907798772423,-0.5509068986649027
-0.862317959475543,-4.361327235394423,-4.3242492359351425,-0.06356102500546573
-0.6222074452947179,-4.47274923937593,-6.648873369901853,0.9951905215090331
0.39703330001549114,-3.458852814111061,-6.673616066667701,0.8251458311550306
1.3634287120856987,-1.0243665135371371,-6.314921210752002,-0.486569006851762
1.8821748802040494,2.1412668863086446,-3.9662640175388977,-0.35247285197865824
1.165307535547177,4.602526945451213,-0.034149507500644646,0.6298369302134026
0.8659686384171532,4.663457649566957,4.079360628162972,0.4522151780148966
0.33584125693302364,4.157774600938076,5.320672954283923,-1.2165788400181947
-1.1624287801399305,2.6994275154696905,5.7142434473692765,-1.0251693829494766
1.6168743984986076,-1.3188158965064973,4.835745527076717,-0.4983296025255024
-0.7421920939974367,2.764239517890412,1.1155683248085555,0.18809759720469071
-0.9997122286693814,0.10070678816767606,2.889389311961112,-0.417340137848056
-1.5307152572567064,-1.675661396579671,1.5920316382642408,-0.11479621808462767
-0.30261975947044656,-3.419307011875016,-0.18998303852366244,-0.3045329993088676
0.35272016302634307,-1.9188768214883603,-2.764935226910705,0.21591828627224463
-0.4144730658358585,0.03758239540818549,-2.6121861742159855,0.4357102463166057
0.37884260345839443,-0.48390948478563506,-1.2040240803364692,-0.37776590798160614
0.05217331865753347,0.5497652174986734,-0.7519878328591663,-0.34469650216300196
0.6161346680022383,0.12079013322035208,-0.46519930432687295,-1.2435597470783726
1.1876343927211208,1.0032399363777278,-0.19294859529717312,-0.5825703367669213
-0.5577713459894236,3.0889576791544733,0.70171936321497,0.08242563439944373
-0.7623234580276522,0.5396143469436572,3.422565232070027,-0.38426891036809097
-0.20406858443884895,-0.5595737101383662,1.9565841390100562,-0.15652402341544575
0.11834791338820451,-0.7474706644207657,0.6388469401200063,0.13627519621912135
-0.06025184640128695,0.07006008849060728,0.019877566315697648,-0.4610299182245928
-0.2292926535523081,-0.4274810520015141,-0.042075612395040825,-1.0499635848842899
1.43530015664544,-1.1294865180651659,-0.744059237644418,-0.4556037314855355
-1.3981096597988507,2.087763314509651,-1.7554472576206717,-1.0223946535780852
0.1803639430263982,-2.1001712623866715,0.8117806265521246,-0.8903445277884307
1.1300993164045137,-0.6887662911176218,-1.5399986949223066,-0.18263990172732508
-0.7945994551250549,2.2744976189332893,-0.8247713176394922,0.5513305879540149
0.1020312972405742,-0.39309479955322624,1.435765884580398,0.34272618154471307
0.003108550185636745,-0.1199171692534658,0.17520768763720065,-0.18640726929266652
-0.24389611017733773,-0.2768565568280085,-0.12597027995930313,-1.1512494769160375
1.2884442493182524,-0.8142861183317854,-0.5191280035168152,-0.6023348952786367
-2.001545744438679,2.0621152431016236,-0.9389799958848736,-0.6028696079313072
1.030195403152731,-3.4884346116270484,0.7789595145318227,-0.23954936872643623
0.001339846754486929,-0.21570229365205612,-3.114297571392914,0.6047246332952472
-1.5073256477730475,-0.2885898423039688,-1.1153312062806842,-0.15998046784302722
-1.1492039971882941,-3.3280058836379784,-1.1068839272068796,-1.0420544639262983
0.14862709530283086,-4.0445370748390514,-3.9230213897405606,-0.39002515626749534
-0.010638676618193147,-1.9306151264747238,-5.474731483070267,-0.9027075854860964
1.007510770986559,-0.9618454471223958,-3.9397089772472706,-0.6248162302172295
1.484918786733851,1.469338521241189,-2.5360208388236325,-0.8727894520382948
-0.674212461724509,3.3206301782274332,0.4295471369725732,-0.8362027308274165
-0.18595667718604886,-0.6443445926827114,2.4803684253092046,-0.8166884926402566
1.3249556793816308,-0.7261205094262677,0.3283045621778278,-0.47139675480431836
0.7287142340743459,1.9723993229423014,-0.8188937090197118,-0.5475918612592217
0.08650554192146179,1.916497010804983,1.043348337131144,-0.13767058929791454
1.2769808321980434,0.9708149994682244,1.5909969288375614,-0.576364540492125
-1.8076968597749328,2.6212380157842565,1.6768874633820388,-0.4027827523788429
-0.7253915220079754,-2.403259636346431,2.852622054897298,-0.5357728788767584
0.09741341295778198,-2.687326682170992,-0.8346478040341562,0.10321392148989944
0.6502490055783642,-0.47818885860451765,-2.1410620397401168,0.353545004272228
0.023355316114555456,1.7564849255929331,-0.9500409786472725,-0.10542497220970695
-2.0141025948652898,0.9277242192183052,1.1940846872637734,0.3399355928945481
0.8241996197958629,-4.016362784642451,0.9291664136912579,0.2718178486634075
-1.5756193271706151,-0.22058339489325604,-3.018980174695964,-0.18120862938853385
0.7538550699336822,-3.5057881981673376,-1.5044660036001634,-0.22521604018214986
-1.180000778467259,0.08671700321413792,-3.2845045229644207,0.27841632869223587
0.37604436962261134,-1.867444672761192,-1.3409678321480298,-0.5893987587829883
0.228770028928938,-0.028913353136281163,-2.507781763487797,0.1595638191318618
-1.074766013817714,0.2728769233337334,-1.29635503976227,0.526031902563284
2.710745527218326,-2.6749062435740902,-0.7544473821250647,0.18241526736456087
2.309844422090078,3.806287982690572,-2.6950237543956597,0.26375013224451993
-1.29188226823169,6.326311164342579,1.7270213946537167,0.32137617469307217
-0.25396267804778105,0.2871338933988179,5.648678414336692,-0.012146370297946268
-1.1269879102008638,-0.37006164356192384,2.737413669460317,0.6576350297608476
-1.6052712471325676,-2.3516081631196353,1.0244873080724433,0.3495505744830585
1.2260339099106798,-4.274830703757185,-1.5133546806485572,-1.2412746609256895
-1.0865678595905903,0.461187356993886,-4.333040059898845,-0.5145005941641931
-1.871218116060987,-1.4427606231380832,-1.192048445905181,0.6481834539071338
-0.3239847754964302,-3.9395700494721035,-1.328459024818714,0.25446614212470625
-0.008794689485571452,-1.8870043745399196,-2.882953287437404,0.396556283707179
-0.8521588059655938,-0.04165220509858358,-2.081063810514722,1.3327427613169351
0.3905305963195172,-0.7850048552319425,-0.25237840827155533,1.4336016562412626
0.7454989065249826,0.9410576287370507,-0.25541664241900064,0.6530168458537904
-0.43998770452970876,2.2585359878882874,1.502655361464059,-1.1186501469529502
1.4387054823592311,0.381357870866252,3.2480904668194412,-0.6872714108514608
-0.3255450115195318,2.909358814652024,1.5881277061982915,-0.12305015173003564
0.09074256375217302,0.5793549777919513,3.2299742245888203,0.8249816136608441
0.9885532424653152,0.6755006132244064,2.1644728716606845,0.4738681385136957
1.1250439217080253,2.268297364092603,1.9493347760997044,0.25391958272012827
-0.3906776025991957,3.697239798649216,3.254338496549049,0.9925821107683527
-0.8094863188927663,0.6853698918513143,4.750347537899881,0.9849494503766939
-0.6225401526655531,-1.1295604315227026,2.751141776306699,0.005871534276309487
-1.18147906792882,-1.8040340049993824,0.6171859544786609,-0.27991811393853294
-2.107192347329688,-2.6180416379676044,-1.0719969588747382,-0.17552175748664686
-1.9974666928898597,-5.126370239081757,-2.626634401699788,-0.9377002075131692
-1.268013916843997,-6.120117671627307,-5.348569580241489,-1.8905731239475307
-0.1703884233561112,-5.5650810671537965,-7.896340883622133,-2.1071620519095697
2.008755386185139,-2.8547457539379417,-8.780668856040037,-1.6386530051211974
0.8399226051327979,2.3476183831014446,-6.469329979875453,-0.7827814584570355
0.5511917287016942,2.163761986166522,-1.3196912156370026,-0.23277524897011548
-0.6283711081194786,1.9265486264056588,1.1033265266778927,-0.4923316295633272
-0.8165751074555749,-1.1320003893025157,1.4529398234946087,-0.8441984373435505
-1.5870983007982418,-2.645065943109008,-0.6986040671856628,-0.4517447849309361
0.029423575584972723,-4.976232015270272,-2.6624508309820234,0.26593082816073976
-0.7030690808978022,-2.7962515786526425,-6.1883803678947515,0.08657885584996847
-1.3864422532701932,-2.823442011020452,-5.431723545046749,-0.6573664808244553
0.2386007909284437,-4.550708971437729,-5.148945084008165,0.42733253801249266
-0.3123554416558699,-1.4862935756717903,-6.163367248651301,0.9140934438405013
-0.25237412498448336,-1.489660240149779,-4.384316095921547,0.48146208359005366
0.3240125241899799,-1.1907444239068303,-3.3609715340007495,-0.11529089833492323
1.1320522884141782,-0.09936458244329388,-2.97920261989106,-1.2355589409785463
0.14593829414477413,1.7453720688585368,-1.7388302053141187,-0.688076362206932
-0.20378186112454774,0.6474876558509777,-0.31214500116808963,-1.1139996164062578
-0.11916883732792043,-0.6377516486903259,-0.2147547930528348,-0.027930715376499937
-0.3856299815231613,-1.0711705111678538,-0.7934428945745211,-0.1335851034393317
2.3869517995739225,-1.3564214174201035,-0.9904890030067177,-0.6235395837537854
0.001999356415087233,3.9093694035600803,-1.7309508072520094,-0.2019688373675034
-0.227419412643884,1.9603212459014878,2.6163410662602087,-0.9186083058445208
-1.0254101277779044,0.6485992791932573,2.6913352420251893,-0.7741402413930563
-0.14139550214380217,-2.2008689674003326,1.1129484763873378,0.010751167280190765
0.4102120156795513,-0.9105649861695491,-1.8297589835004882,-0.226970940424934
0.14141947334054417,0.08561702707753269,-1.5892082722273813,-1.287519704670857
-0.16395350002699655,-0.680601656105847,-1.0609920898348986,-0.9986159318347131
-0.5836803568061814,-0.7204350323923306,-1.5311498486928916,-0.813451828066855
1.9229461940665773,-1.6117099664715495,-1.6291675393272516,0.11627887538444082
-0.09087092962596285,2.947750292966886,-2.521472199639131,0.04853712441935029
-0.18955551153927852,1.0713153169589307,1.197498081467016,-0.3831815459547793
0.6712280116136986,-0.4242191644949385,1.100455200324279,-0.5980757784061601
-0.6189465525913632,0.4173354957934752,-0.2666372923054014,-0.6571271248974425
-1.0307170319323398,-1.939276641829879,-0.5747172420881601,-0.326210355029949
-0.14428437852025486,-2.771948296093677,-2.0968237472116504,-0.7877749044596755
-1.2953411844660352,-1.6112189490369009,-3.5395171586924654,0.41976968161099815
1.4623552634733608,-3.354849583005677,-3.5078004554469886,0.6354706908126353
1.1091698114921316,1.2526905325505,-4.449677450615631,-0.4464976211737782
-0.3007645848467349,2.657068484744008,-1.0628712420333488,-1.1716546193461788
-0.0397062823469779,0.4183204791026599,1.5833405506764588,-0.42318273815554286
-0.0005630971229588082,0.19339292276734524,0.569926959378229,-0.21290374268676768
0.17017694319193222,0.2503542735098736,0.6389618023331702,-0.348160596063945
0.7692362080371281,0.5758985985861234,0.3183790647858377,0.4193760052736266
-0.8761099242279576,1.617828767567539,0.31501397414029947,0.11742951062842541
0.08796289633100199,-1.036782488281746,1.8517221230446772,0.17437869443560605
0.8789540277008926,-0.39319401562121326,-0.29604419981966656,-0.652778303107685
0.661378189891708,1.63153611686757,-0.5229934208005679,-0.6797994271006501
-0.16865175340045263,2.0324509771405244,0.7688942191428348,0.14798201395488964
1.024098839841025,0.48992514380317914,1.912958420181847,0.2263328456343897
0.8719343665194511,2.359645649990386,1.252614768764686,-0.15642020666388048
1.8089145420827708,2.6399349531766836,2.8737889581145875,0.6266333580700185
-2.0078930508046704,4.972052405469498,3.9560412831954404,0.478016430926831
-0.7831798617151676,-1.9035944073992361,6.259153135530813,-0.3055522536954602
-0.44997038186464916,-2.1965580174536443,1.7501582429198757,-0.7059217188551193
-1.160911956386739,-1.5857044837946301,-0.900247485529885,-0.37207189500680043
0.5518587715312919,-2.4434384231510893,-2.0085953261564855,-1.6632194826022735
-1.466185982469542,0.3705837860022673,-3.204059078465022,-1.4616392462895857
-0.5831150723026911,-2.567974190010497,-0.9559547741989042,-1.3125137560100928
1.2935099684593703,-2.256582888489736,-2.8752268371184493,-1.3969321248687616
-1.274618402015506,0.8975897746686211,-4.0764055259585845,-0.7208992388126312
-0.9091028886033559,-2.179725186360399,-1.4947452660274183,-0.8321026173598542
0.21530262994151197,-3.1394436473227474,-3.2879152002563368,-0.969920896004423
-0.640490071855426,-1.6051551029950557,-4.870751195045193,-0.6689033063379013
-0.4304583334619581,-2.4402497778672476,-4.007342321927106,0.030375196774152735
0.7698568930553547,-2.146048099537421,-3.792973454751579,-0.9298792223932685
0.03104720048855424,-0.1703796535520033,-4.176130535624594,-0.6374649800179759
-1.3602434375921744,-0.45039349760740904,-2.522631064582495,-0.15524322596543874
0.30383742563756283,-3.5528333372247003,-1.5986929513611265,-0.13115378399009525
0.25185441529500513,-1.0820192562923947,-4.073613836552822,-0.7745303549997161
-1.2645419919479142,-0.1015691919176184,-3.005010648271604,0.46259972487901824
-0.660300116021989,-2.3838422230133856,-1.3400252730936804,0.5453550683369993
-1.333474318734201,-2.184504110309523,-3.0538604791353468,-0.43596088807674316
-0.49346820915387574,-3.798393253125109,-3.2773510764466347,0.08996361868373923
-0.9936978771064832,-2.236001605379501,-4.295750918922282,0.1967764115552461
-0.9943351084951194,-2.466051096829839,-3.3852771532080927,0.4384483096296039
1.1589495823768998,-2.9397802097904497,-3.4175737526585492,1.6698657818662146
-1.0928952410987494,1.3566138523137745,-3.965005069846528,0.19492389181891023
0.9645506822393334,-1.7369896035771757,-0.9381455090590546,0.09103958115279291
-0.2615619010664018,0.6460900337813087,-2.1496416168699715,0.07832011563065244
0.4072638937354685,-1.0452113921850048,-0.9685657107512659,0.23660542829473077
-0.4679763133242924,-0.15745616621960004,-1.8804662423559624,-0.18453925660515028
0.09459253295770016,-1.3526398062602405,-1.6609493352779694,0.29084776693301057
-1.7144858954961215,-0.42493780123897706,-2.1129162152341037,-0.19694347679619972
-0.7981533577548339,-3.672248677077593,-1.3428866829789174,-0.0026256747137760883
-0.2592092593150832,-3.515234537848013,-3.9706135093568156,0.029905030525780273
-0.8091259849410398,-2.2179382922698427,-4.848149795047661,0.05028339582053393
1.0684620672442982,-2.21966854701455,-4.213436183992584,0.0766568247509851
0.2489339103966579,1.2400623961083805,-3.4927714369204663,0.46531328476690664
0.39423764944203077,0.9356600933852192,-0.6876131460356084,-0.10381846636747516
-0.06350867443826871,1.5337727021578431,0.7643698862600465,0.30864604746835594
-0.8094537290973276,0.8683749524528257,1.9973322874713713,0.5084977471532927
0.6049933756788733,-0.21624402672496745,1.7444378713831594,0.9032794715055361
-1.0775832476037126,1.4129336224163822,1.211775519056434,0.3469771773003621
0.6030068534266765,-0.9092979524680695,1.97899851805099,0.004132979103257994
0.01733462915130733,0.9069093136327117,0.723596120975071,-0.05862947351987492
-0.9991448913310123,0.2684922596399609,0.5163412398758762,-0.013843460887453838
-0.8133904123466764,-2.2535289025048737,0.13804318539384816,-0.2773814944486696
-0.45615619611535785,-2.8578339868991947,-2.2793543597145076,0.06626801482038483
1.7783209067198225,-2.4683684426552013,-3.7254232095984614,-0.3967606611785078
0.0926794460290038,2.453064170206379,-3.94337286910395,-0.6023961934221356
0.579281971320933,0.9906376094670546,0.053545041565477666,0.7616139768266381
-0.9234797799333037,1.5435608110515364,0.7951284824687903,-0.10308434847967007
-0.8059936088317976,-0.7841874361121999,1.9479449234936266,-0.7535326338469044
-0.05470443684927131,-1.889934005986,0.47536587147648424,0.1683930963261121
-1.1824505722064373,-0.7396069257156966,-1.004676363876516,0.25861394970782897
0.13820512935328008,-2.2448108313406725,-0.5655056557759215,0.04474772927941248
-0.4554812488548173,-0.8651003106364614,-1.9495680504440442,0.23279532517315446
-1.2780883627118034,-1.6885054451687933,-2.288409780433687,1.0711320081232758
0.2769586752193653,-3.9385426087987163,-3.0206566497964893,0.8184021725738861
0.4466615152789034,-1.2732334501713498,-5.087724494457037,1.0208615789672462
-0.7500017362485115,-0.22132564211290318,-3.9502386955606807,0.3077735802317728
0.36935805969990443,-1.1206222421558953,-1.8711575136689895,-0.07733545362548028
0.27924155393356226,0.1802986406468891,-1.7606509851750463,0.6418578164577673
2.234386246197682,0.9468428611268553,-0.16415092220704558,0.21782332800405105
0.5167028186484662,5.398811930320537,0.9748159954331506,-0.9899342989092983
0.2607543841411672,2.8664108872964063,4.546437641450592,-0.5612655843781851
0.8439368915533556,1.1125603755528743,3.4105749738869586,0.4310350005180946
-0.17636595048933035,2.333638680407193,2.475033338483449,-0.10881562121620447
0.1975562825275035,-0.11755109284725979,2.7497059044309484,-0.6524408819350712
1.5699984849989468,-0.10465693398774908,0.8570975869784966,-0.857854281711228
-0.3877879555492906,3.231286010894094,0.05720635191790399,-0.9134196705187377
-0.35469730295967755,0.9510176181411589,2.804157491807155,-1.7220056380716136
0.7903405817847039,-0.08909653637304299,2.5027864157303434,-1.7135355401157413
1.123094630441539,1.251496086400476,1.294793264394175,-0.9649421508851609
-1.1598392857669653,3.033424984037209,1.7783089878998628,-0.7516731915266835
0.28117316564347944,-1.116190220078826,3.0607861065818955,-0.76219885863783
-0.5357148727694001,0.5526446215038536,0.26548470933442325,-0.8697263868782825
-0.7449829387256415,-1.0914874893055757,-0.2681988146644684,-0.7943924241875109
-0.4357300881667396,-1.7949436759094861,-0.6676431686366173,-0.3864474374355537
-1.5221992751914284,-1.568017777305712,-1.4908169173296217,0.30124444468735634
0.2764143642537545,-3.0822029853271338,-1.2959092862805472,0.663454108659387
0.819343097059747,-0.5225203729700921,-2.90778499665641,1.6667129091378678
-0.40316267693004887,1.8533385702597804,-1.219448970999206,1.1872575191348476
-1.842384462030672,0.11950021054182985,1.1076580252574364,-0.3053070982349393
-0.7740858849820498,-3.4105073525824747,0.6883964186429266,-0.3881728344532133
0.3277464699519495,-3.4636211280038625,-2.781054258340469,0.07858947772687774
-0.2800686268808754,-1.2610541657343397,-4.333734200545132,0.9514877108198354
0.10710503000947168,-0.7000997506238873,-2.8705618495569625,0.9472976126827595
-0.7619915238269903,0.4671688559785888,-1.7853788896634688,1.0663436550195837
0.5530767870252449,-0.8091302140731484,-0.006543107717576602,0.7109458095982858
0.35879608390625434,1.143922370943664,-0.34769443490363866,0.8436498960260346
0.12374001441139017,1.9367413416394061,1.8052578515347881,0.1707496173543369
1.782293792704712,1.3792486843903569,3.457536740845338,-0.012986141380092714
1.0823519297917354,4.815404615304743,3.2371958092735187,-0.2781340778721472
1.0456401202092658,4.1921575265347295,5.857626677190777,-0.5856451588805981
-0.32054037833754784,4.015331746074782,6.148535434193864,0.07163651480843364
0.49978810429579884,1.3383865968868445,6.28736216801285,-0.8001551306672201
-2.099206342561244,1.555097430277895,3.931212468908345,-0.020301276479845032
1.6823835853400984,-3.9272272956921563,2.890846463639189,0.5556186493738977
2.272991825979389,2.0665502103369726,-1.8263266402450617,0.6255583400560394
-0.9637751872343886,6.00753643153319,0.993636143908149,0.9772093656155045
0.4602186394350634,0.8962383927250721,5.939428363253541,1.0346403851506867
2.158659010704834,1.6583055806140574,3.3048697749867246,0.8039646734353609
-1.913779734828926,4.93423210967648,3.158447677302348,0.9613255348813581
-0.8974929708546623,-1.5500315950623063,5.877256417256059,0.03230564026777716
